preferences_centrum_entrance_billed,preferences_centrum_entrance_for_eco_vehicles,prefences_pt_transit_priority,prefences_prefered_travel_mode,prefences_pt_comfort,prefences_pt_cleanliness,prefences_pt_punctuality,prefences_bicyle_infrastructure_improvemets,prefences_walk_wrong_intersection_lights,prefences_walk_no_sidewalk,prefences_walk_bad_surface,prefences_walk_blocked_sidewalks,prefences_walk_car_danger,preferences_walk_bike_danger,preferences_walk_tall_curbs,preferences_walk_no_cleaning_snow_removal,preferences_walk_insufficient_number_pedestrain_crossing,preferences_walk_no_resting_place,preferences_walk_heavy_traffic,preferences_walk_insufficient_lighting,preferences_walk_no_inconvenience,house_total_person_number,house_over_6_person_number,house_owned_car_number,house_lent_car_number,house_company_car_number,house_bicycle_number,respondent_age,respondent_sex,respondent_primary_job,respondent_physical_condition,respondent_provides_care,respondent_has_driving_license,respondent_has_season_ticket,respondent_has_pt_discount,total_travel_time,part_of_day,travel_mode,travel_distance
0,4,4,4,3,3,2,4,0,0,0,1,0,0,1,0,0,0,0,1,0,2.0,2.0,1.0,0.0,0.0,2.0,5,0,0,0,0,1,0,0.5,20,2,0,336.256252125567
2,4,4,4,3,3,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,3,1,2,1,0,1,1,0.0,15,1,3,336.256252125567
2,4,4,4,3,3,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,3,1,2,1,0,1,1,0.0,10,3,3,402.73896540378195
2,4,4,4,3,3,3,2,0,0,0,1,0,0,1,0,1,0,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,3,1,2,1,0,1,1,0.0,10,3,3,3770.369947225971
0,4,3,3,2,2,2,3,0,0,1,0,0,1,0,0,0,0,1,0,0,3.0,3.0,1.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.0,45,1,0,336.256252125567
0,4,3,3,2,2,2,3,0,0,1,0,0,1,0,0,0,0,1,0,0,3.0,3.0,1.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.0,45,3,0,336.256252125567
2,3,3,4,4,3,3,3,0,0,0,1,0,0,0,0,1,1,0,0,0,3.0,3.0,1.0,0.0,0.0,2.0,0,1,4,1,0,0,0,0.5,10,1,2,336.256252125567
0,4,4,3,2,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,3.0,1.0,0.0,0.0,10.0,4,1,2,1,0,0,0,0.0,10,3,2,336.256252125567
0,4,4,3,2,2,2,2,0,0,0,0,0,0,0,0,1,0,1,0,0,3.0,3.0,1.0,0.0,0.0,10.0,4,1,2,1,0,0,0,0.0,5,3,2,336.256252125567
0,3,3,4,3,2,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,3.0,3.0,1.0,0.0,0.0,1.0,4,0,2,1,0,1,1,0.0,30,1,1,769.9175214839441
0,3,3,4,3,2,2,2,0,0,0,0,0,0,1,0,1,0,0,1,0,3.0,3.0,1.0,0.0,0.0,1.0,4,0,2,1,0,1,1,0.0,30,3,1,769.9175214839441
4,4,4,4,4,3,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3.0,3.0,1.0,0.0,0.0,1.0,2,0,4,1,0,1,1,0.5,40,1,1,336.256252125567
4,4,4,4,4,3,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3.0,3.0,1.0,0.0,0.0,1.0,2,0,4,1,0,1,1,0.5,10,3,2,336.256252125567
4,4,4,4,4,3,2,2,0,0,0,1,0,0,0,0,0,0,1,1,0,3.0,3.0,1.0,0.0,0.0,1.0,2,0,4,1,0,1,1,0.5,40,3,1,3712.7983026803113
2,3,3,4,3,3,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,5,1,0,0,0,0,0,0.5,10,1,3,3712.7983026803113
2,3,3,4,3,3,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,5,1,0,0,0,0,0,0.5,10,2,3,997.5939023126953
2,3,3,4,3,3,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,5,1,0,0,0,0,0,0.5,15,2,3,2005.0682374712705
2,3,3,4,3,3,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,1.0,5,1,0,0,0,0,0,0.5,20,2,3,843.0332249227932
0,3,3,3,2,2,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,4.0,4.0,0.0,1.0,0.0,4.0,3,0,2,1,0,1,0,0.0,20,1,0,2534.796400083911
0,3,3,3,2,2,2,2,0,0,0,0,0,0,1,0,0,1,1,0,0,4.0,4.0,0.0,1.0,0.0,4.0,3,0,2,1,0,1,0,0.0,25,3,0,997.5939023126953
0,3,3,4,3,3,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,4.0,4.0,0.0,1.0,0.0,4.0,3,1,2,1,0,1,1,0.0,30,1,1,997.5939023126953
0,3,3,4,3,3,3,3,1,0,0,0,0,0,1,0,1,0,0,0,0,4.0,4.0,0.0,1.0,0.0,4.0,3,1,2,1,0,1,1,0.0,35,3,1,1338.2255366793802
2,3,3,4,3,3,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,4.0,4.0,0.0,1.0,0.0,4.0,0,1,4,1,0,0,0,0.5,30,3,1,1338.2255366793802
2,3,3,4,3,3,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,4.0,4.0,0.0,1.0,0.0,4.0,0,1,4,1,0,0,0,0.5,30,3,1,1338.2255366793802
2,4,3,4,3,3,3,3,0,0,1,0,0,0,0,1,0,1,0,0,0,4.0,4.0,0.0,1.0,0.0,4.0,0,0,4,1,0,0,0,0.5,20,3,2,1338.2255366793802
2,4,3,4,3,3,3,3,0,0,1,0,0,0,0,1,0,1,0,0,0,4.0,4.0,0.0,1.0,0.0,4.0,0,0,4,1,0,0,0,0.5,20,3,2,1202.3656230931165
1,3,3,3,2,2,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0,4.0,2.0,0.0,0.0,2.0,4,0,2,0,0,1,0,0.0,40,1,0,3348.962369375785
1,3,3,3,2,2,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0,4.0,2.0,0.0,0.0,2.0,4,0,2,0,0,1,0,0.0,10,3,0,3566.0615816419286
1,3,3,3,2,2,2,4,0,0,0,0,1,0,0,1,0,0,0,0,0,4.0,4.0,2.0,0.0,0.0,2.0,4,0,2,0,0,1,0,0.0,40,3,0,1642.8525190388352
3,3,3,4,2,3,2,3,0,0,0,0,1,0,1,0,1,0,0,0,0,4.0,4.0,2.0,0.0,0.0,2.0,4,1,2,1,0,1,1,0.0,35,1,1,3478.2809208962803
3,3,3,4,2,3,2,3,0,0,0,0,1,0,1,0,1,0,0,0,0,4.0,4.0,2.0,0.0,0.0,2.0,4,1,2,1,0,1,1,0.0,25,4,1,3478.2809208962803
4,3,3,4,3,3,4,4,1,0,0,1,1,0,0,0,0,0,0,0,0,4.0,4.0,2.0,0.0,0.0,2.0,2,1,4,1,0,0,1,0.5,35,1,1,1543.282786320159
4,3,3,4,3,3,4,4,1,0,0,1,1,0,0,0,0,0,0,0,0,4.0,4.0,2.0,0.0,0.0,2.0,2,1,4,1,0,0,1,0.5,45,3,1,1543.282786320159
2,4,4,4,1,2,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,4.0,4.0,2.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.5,40,1,0,1202.3656230931165
2,4,4,4,1,2,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,4.0,4.0,2.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.5,60,3,0,1202.3656230931165
4,4,4,3,2,2,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4.0,4.0,0.0,0.0,1.0,2.0,4,0,2,1,0,1,0,0.0,80,1,0,0.0
4,4,4,3,2,2,2,1,0,0,0,0,0,1,1,0,0,0,1,0,0,4.0,4.0,0.0,0.0,1.0,2.0,4,0,2,1,0,1,0,0.0,80,2,0,0.0
4,4,4,4,4,4,4,3,0,0,0,0,1,0,0,1,0,1,0,0,0,4.0,4.0,0.0,0.0,1.0,2.0,3,1,2,1,0,0,1,0.0,20,1,1,517.3739071645658
4,4,4,4,4,4,4,3,0,0,0,0,1,0,0,1,0,1,0,0,0,4.0,4.0,0.0,0.0,1.0,2.0,3,1,2,1,0,0,1,0.0,20,3,1,517.3739071645658
4,4,4,4,3,4,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,4.0,0.0,0.0,1.0,2.0,1,0,4,1,0,0,1,0.5,25,1,3,4400.199133593061
4,4,4,4,3,4,3,4,0,0,0,0,1,0,0,0,0,0,0,1,0,4.0,4.0,0.0,0.0,1.0,2.0,1,0,4,1,0,0,1,0.5,45,2,3,4400.199133593061
3,4,3,4,3,2,2,4,0,0,1,0,0,1,0,0,0,0,1,0,0,4.0,4.0,0.0,0.0,1.0,2.0,0,1,4,1,0,0,0,0.5,25,3,1,1408.9741885163824
3,4,3,4,3,2,2,4,0,0,1,0,0,1,0,0,0,0,1,0,0,4.0,4.0,0.0,0.0,1.0,2.0,0,1,4,1,0,0,0,0.5,25,3,1,1408.9741885163824
4,4,4,4,3,3,3,3,0,0,0,1,0,0,1,0,0,0,1,0,0,1.0,1.0,0.0,0.0,0.0,0.0,5,1,0,0,0,0,0,0.5,20,2,1,0.0
3,4,4,4,2,3,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,2.0,2.0,1.0,0.0,0.0,2.0,5,1,0,0,0,0,0,0.5,20,1,3,729.012057369712
3,4,4,4,2,3,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,2.0,2.0,1.0,0.0,0.0,2.0,5,1,0,0,0,0,0,0.5,20,3,3,729.012057369712
3,4,4,4,4,4,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,2.0,1.0,0.0,0.0,2.0,5,0,0,0,0,1,0,0.5,20,1,3,0.0
3,4,4,4,4,4,3,3,0,0,0,0,0,0,0,0,1,0,0,1,0,2.0,2.0,1.0,0.0,0.0,2.0,5,0,0,0,0,1,0,0.5,20,3,3,0.0
2,4,4,4,3,3,3,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,5,1,0,0,0,0,0,0.5,20,1,1,336.256252125567
2,4,4,4,3,3,3,4,0,0,0,0,1,0,1,1,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,5,1,0,0,0,0,0,0.5,20,2,1,5501.669642958927
0,1,0,4,2,3,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,5,0,0,0,0,1,0,0.5,30,1,0,833.6286866596602
0,1,0,4,2,3,3,2,0,0,0,0,1,0,1,1,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,5,0,0,0,0,1,0,0.5,30,3,0,491.06470986150686
4,3,4,4,2,2,3,2,0,0,0,1,0,1,0,1,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,5,1,0,0,0,0,0,0.5,30,1,0,3071.830283447931
4,3,4,4,2,2,3,2,0,0,0,1,0,1,0,1,0,0,0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,5,1,0,0,0,0,0,0.5,30,3,0,535.5861898228849
0,3,3,3,2,2,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,4.0,1.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.0,45,1,0,498.548533677763
0,3,3,3,2,2,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,4.0,4.0,1.0,0.0,0.0,2.0,3,0,2,1,0,1,0,0.0,45,3,0,2740.6281175722847
4,4,4,4,4,3,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,4.0,1.0,0.0,0.0,2.0,3,1,2,1,0,1,1,0.0,30,1,1,491.06470986150686
4,4,4,4,4,3,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,4.0,4.0,1.0,0.0,0.0,2.0,3,1,2,1,0,1,1,0.0,30,3,1,1856.4734183301473
2,3,3,4,3,3,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,4.0,4.0,1.0,0.0,0.0,2.0,0,1,4,1,0,0,0,0.5,15,1,2,1856.4734183301473
2,3,3,4,3,3,3,3,0,0,0,0,1,0,1,0,0,0,1,0,0,4.0,4.0,1.0,0.0,0.0,2.0,0,1,4,1,0,0,0,0.5,15,3,2,0.0
2,4,4,3,2,2,2,4,0,0,0,1,0,0,1,0,0,0,1,0,0,4.0,4.0,1.0,0.0,0.0,2.0,0,1,4,1,0,0,0,0.5,5,1,2,0.0
2,4,4,3,2,2,2,4,0,0,0,1,0,0,1,0,0,0,1,0,0,4.0,4.0,1.0,0.0,0.0,2.0,0,1,4,1,0,0,0,0.5,5,2,2,0.0
4,4,4,4,2,3,3,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0.5,25,1,1,0.0
4,4,4,4,2,3,3,3,0,0,1,0,0,1,0,0,0,0,0,1,0,1.0,1.0,0.0,0.0,0.0,0.0,5,0,0,0,0,0,0,0.5,30,2,1,2367.838799868574
4,4,3,4,3,3,4,4,0,0,1,0,1,0,0,0,0,0,1,0,0,2.0,2.0,1.0,0.0,0.0,0.0,5,1,0,0,0,0,0,0.5,20,1,1,2367.838799868574
4,4,3,4,3,3,4,4,0,0,1,0,1,0,0,0,0,0,1,0,0,2.0,2.0,1.0,0.0,0.0,0.0,5,1,0,0,0,0,0,0.5,40,3,1,2554.494073808811
2,1,1,4,2,2,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1.0,1.0,0.0,0.0,1.0,3,0,2,1,0,1,0,0.0,30,1,0,2554.494073808811
2,1,1,4,2,2,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1.0,1.0,0.0,0.0,1.0,3,0,2,1,0,1,0,0.0,30,3,0,625.2365347190059
2,1,1,4,2,2,1,2,0,0,0,0,1,0,0,1,0,0,0,1,0,1.0,1.0,1.0,0.0,0.0,1.0,3,0,2,1,0,1,0,0.0,10,3,0,625.2365347190059
3,3,3,4,3,3,3,3,0,0,0,1,0,0,0,1,0,1,0,0,0,3.0,3.0,0.0,1.0,0.0,3.0,1,0,4,1,0,0,1,0.5,30,1,1,776.8717386962761
3,3,3,4,3,3,3,3,0,0,0,1,0,0,0,1,0,1,0,0,0,3.0,3.0,0.0,1.0,0.0,3.0,1,0,4,1,0,0,1,0.5,45,3,1,776.8717386962761
0,4,2,3,2,2,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,3.0,0.0,1.0,0.0,3.0,4,0,2,1,0,1,0,0.0,25,2,0,2395.975270571869
0,4,2,3,2,2,2,4,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,3.0,0.0,1.0,0.0,3.0,4,0,2,1,0,1,0,0.0,20,4,0,2395.975270571869
2,4,4,3,2,2,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,2.0,0.0,0.0,2.0,2.0,3,0,2,1,0,1,0,0.0,40,1,0,776.8717386962761
2,4,4,3,2,2,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,2.0,0.0,0.0,2.0,2.0,3,0,2,1,0,1,0,0.0,40,2,0,733.1998094123123
2,4,4,3,2,2,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,2.0,0.0,0.0,2.0,2.0,3,0,2,1,0,1,0,0.0,10,3,0,559.6744008560812
4,4,4,4,3,2,3,4,0,0,0,0,0,1,0,1,1,0,0,0,0,2.0,2.0,0.0,0.0,2.0,2.0,3,1,2,1,0,1,0,0.0,60,1,0,776.8717386962761
4,4,4,4,3,2,3,4,0,0,0,0,0,1,0,1,1,0,0,0,0,2.0,2.0,0.0,0.0,2.0,2.0,3,1,2,1,0,1,0,0.0,70,3,0,776.8717386962761
4,4,4,3,2,2,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,2.0,0.0,0.0,1.0,2.0,3,0,2,1,0,1,0,0.0,20,1,0,776.8717386962761
4,4,4,3,2,2,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,2.0,0.0,0.0,1.0,2.0,3,0,2,1,0,1,0,0.0,20,3,0,776.8717386962761
4,4,4,3,2,2,2,4,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,2.0,0.0,0.0,1.0,2.0,3,0,2,1,0,1,0,0.0,5,3,0,776.8717386962761
3,3,3,4,2,3,2,3,0,0,1,0,0,0,1,0,0,0,0,1,0,2.0,2.0,1.0,0.0,0.0,0.0,4,1,2,1,0,1,1,0.0,30,1,1,776.8717386962761
3,3,3,4,2,3,2,3,0,0,1,0,0,0,1,0,0,0,0,1,0,2.0,2.0,1.0,0.0,0.0,0.0,4,1,2,1,0,1,1,0.0,35,3,1,1373.884936545145
4,4,4,4,3,3,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,2.0,2.0,1.0,0.0,0.0,0.0,4,0,2,1,0,1,1,0.0,20,1,1,709.2297231714647
4,4,4,4,3,3,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,2.0,2.0,1.0,0.0,0.0,0.0,4,0,2,1,0,1,1,0.0,25,3,2,709.2297231714647
2,3,3,4,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,1.0,4,1,2,1,0,0,1,0.0,30,1,1,1373.884936545145
2,3,3,4,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,1.0,4,1,2,1,0,0,1,0.0,35,3,1,8775.411137783041
3,4,3,4,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,1.0,4,0,2,1,0,1,1,0.0,25,1,1,7789.419539112157
3,4,3,4,3,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,1.0,4,0,2,1,0,1,1,0.0,35,3,1,1304.7904309551434
4,4,4,0,4,4,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,3.0,1.0,0.0,0.0,1.0,3,0,2,1,0,1,1,0.5,35,1,3,8582.421007745117
4,4,4,0,4,4,4,3,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,3.0,1.0,0.0,0.0,1.0,3,0,2,1,0,1,1,0.5,35,3,3,8582.421007745117
2,1,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,0.0,0.0,4,0,2,1,0,1,1,0.0,35,1,1,1857.228462771016
2,1,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,0.0,0.0,4,0,2,1,0,1,1,0.0,35,3,1,1857.228462771016
3,4,0,3,2,2,2,3,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,2.0,0.0,0.0,2.0,2.0,3,0,2,1,0,1,0,0.0,40,1,0,0.0
3,4,0,3,2,2,2,3,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,2.0,0.0,0.0,2.0,2.0,3,0,2,1,0,1,0,0.0,10,3,0,0.0
3,4,0,3,2,2,2,3,0,0,0,0,1,0,1,0,0,0,0,1,0,2.0,2.0,0.0,0.0,2.0,2.0,3,0,2,1,0,1,0,0.0,40,3,0,1857.228462771016
0,3,3,3,2,2,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0,2.0,2.0,0.0,0.0,2.0,2.0,3,1,2,1,0,1,0,0.0,20,1,0,1857.228462771016
0,3,3,3,2,2,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0,2.0,2.0,0.0,0.0,2.0,2.0,3,1,2,1,0,1,0,0.0,280,1,1,1857.228462771016
0,3,3,3,2,2,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0,2.0,2.0,0.0,0.0,2.0,2.0,3,1,2,1,0,1,0,0.0,280,3,1,1883.068902822158
0,3,3,3,2,2,2,4,1,0,0,0,1,0,0,0,0,0,1,0,0,2.0,2.0,0.0,0.0,2.0,2.0,3,1,2,1,0,1,0,0.0,20,4,0,1430.5203751563065
4,4,4,1,2,2,2,3,0,0,1,0,0,0,1,0,0,1,0,0,0,3.0,3.0,0.0,0.0,1.0,3.0,2,1,4,1,0,0,1,0.5,40,1,0,559.6744008560812
4,4,4,1,2,2,2,3,0,0,1,0,0,0,1,0,0,1,0,0,0,3.0,3.0,0.0,0.0,1.0,3.0,2,1,4,1,0,0,1,0.5,40,3,1,1857.228462771016
3,4,3,1,3,3,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,1.0,3.0,1,0,4,1,0,0,1,0.5,30,1,0,1857.228462771016
3,4,3,1,3,3,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,1.0,3.0,1,0,4,1,0,0,1,0.5,40,2,1,0.0
4,4,4,3,2,2,2,4,0,0,0,0,1,0,0,0,0,0,1,0,0,3.0,3.0,0.0,0.0,1.0,3.0,4,1,2,1,0,1,0,0.0,45,1,0,0.0
4,3,3,0,3,3,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,1.0,2,1,4,1,0,0,1,0.5,35,1,1,0.0
4,3,3,0,3,3,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,1.0,2,1,4,1,0,0,1,0.5,45,3,1,0.0
3,3,3,4,2,3,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,3.0,3.0,0.0,0.0,0.0,1.0,3,0,2,1,0,0,1,0.5,40,1,3,2049.048544579242
3,3,3,4,2,3,3,4,0,0,0,0,0,1,0,0,1,0,0,0,0,3.0,3.0,0.0,0.0,0.0,1.0,3,0,2,1,0,0,1,0.5,45,3,3,2049.048544579242
4,4,4,4,4,3,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,1.0,2,1,4,1,0,0,1,0.5,55,1,1,1304.7904309551434
4,4,4,4,4,3,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,1.0,2,1,4,1,0,0,1,0.5,10,3,2,1304.7904309551434
4,4,4,4,4,3,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,3.0,3.0,0.0,0.0,0.0,1.0,2,1,4,1,0,0,1,0.5,40,3,1,3546.1267929713517
3,3,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,2.0,0.0,0.0,2.0,2.0,3,0,2,1,0,1,0,0.0,40,1,0,3546.1267929713517
3,3,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,2.0,0.0,0.0,2.0,2.0,3,0,2,1,0,1,0,0.0,50,3,0,559.6744008560812
0,4,4,3,2,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,2.0,0.0,0.0,2.0,2.0,3,1,2,1,0,1,0,0.0,140,1,0,559.6744008560812
0,4,4,3,2,2,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.0,2.0,0.0,0.0,2.0,2.0,3,1,2,1,0,1,0,0.0,150,2,0,1304.7904309551434
4,4,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,1.0,4,0,2,1,0,1,0,0.0,40,1,0,4605.415310240541
4,4,4,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,1.0,4,0,2,1,0,1,0,0.0,20,2,0,3546.1267929713517
3,4,4,4,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,1.0,4,1,2,1,0,1,1,0.5,20,1,0,2715.80602615072
3,4,4,4,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,1.0,4,1,2,1,0,1,1,0.5,40,3,1,2715.80602615072
4,4,4,4,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,1.0,1,1,4,1,0,0,1,0.5,20,1,0,3546.1267929713517
4,4,4,4,3,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,1.0,0.0,0.0,1.0,1,1,4,1,0,0,1,0.5,30,3,1,3546.1267929713517
4,4,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,1.0,3.0,4,0,2,1,0,1,0,0.0,10,1,0,4312.602567911496
4,4,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,1.0,3.0,4,0,2,1,0,1,0,0.0,10,1,0,5000.9415016674375
4,4,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,1.0,3.0,4,0,2,1,0,1,0,0.0,10,3,0,815.4590697792287
4,4,3,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,1.0,3.0,4,0,2,1,0,1,0,0.0,15,3,0,719.1841663838588
2,2,3,3,2,2,2,3,0,0,0,1,0,0,1,0,0,0,1,0,0,3.0,3.0,0.0,0.0,1.0,3.0,0,1,4,1,0,0,0,0.5,10,1,0,719.1841663838588
2,2,3,3,2,2,2,3,0,0,0,1,0,0,1,0,0,0,1,0,0,3.0,3.0,0.0,0.0,1.0,3.0,0,1,4,1,0,0,0,0.5,15,3,0,815.4590697792287
2,2,2,3,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0,3.0,0.0,0.0,1.0,3.0,0,1,4,1,0,0,0,0.5,10,1,0,815.4590697792287
4,4,4,3,2,2,2,4,0,0,0,0,0,0,0,0,0,0,1,1,0,4.0,4.0,2.0,0.0,1.0,2.0,3,0,2,1,0,1,0,0.0,35,3,0,1421.06849608393
4,4,4,4,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.0,0.0,1.0,2.0,2,0,2,1,0,1,1,0.5,30,1,0,815.4590697792287
4,4,4,4,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,4.0,2.0,0.0,1.0,2.0,2,0,2,1,0,1,1,0.5,30,3,0,815.4590697792287
0,4,1,3,2,2,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,5.0,5.0,1.0,0.0,1.0,4.0,4,0,2,0,0,1,0,0.0,60,2,0,1421.06849608393
0,4,1,3,2,2,2,3,0,0,0,0,0,0,1,0,0,0,1,0,0,5.0,5.0,1.0,0.0,1.0,4.0,4,0,2,0,0,1,0,0.0,60,2,0,1421.06849608393
0,4,0,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,0.0,0.0,5,0,0,0,0,1,0,0.5,30,1,0,0.0
0,4,0,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,1.0,0.0,0.0,0.0,5,0,0,0,0,1,0,0.5,30,2,0,0.0
4,4,3,1,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,1.0,2.0,4,1,2,1,0,1,1,0.0,45,1,0,2867.039784315436
4,4,3,1,3,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2.0,2.0,0.0,0.0,1.0,2.0,4,1,2,1,0,1,1,0.0,40,3,1,2543.5807701163544
